feed_id,feed_source,template_name,mixture_size,active_components,CO2,H2,Ar,N2,CH4,O2,CO,H2S,pool_idx,U_at_pick
16,Random (Dirichlet),dirichlet,3,"CO2,CH4,H2S",0.95,0.0,0.0,0.0,0.0244546223288794,0.0,0.0,0.0255453776711206,16,0.00013793342139933884
810,Systematic,systematic_grid,4,"CO2,H2,CO,H2S",0.95,0.03,0.0,0.0,0.0,0.0,0.02,0.0,810,0.00013094147163883463
828,Systematic,systematic_grid,4,"CO2,H2,N2,CO",0.95,0.02,0.0,0.03,0.0,0.0,0.0,0.0,828,0.00012069170389850115
854,Systematic,systematic_grid,4,"CO2,H2,Ar,N2",0.95,0.01,0.04,0.0,0.0,0.0,0.0,0.0,854,8.410636746702949e-05
253,Random (Dirichlet),dirichlet,2,"CO2,H2S",0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.02,253,8.086676706398066e-05
364,Random (Dirichlet),dirichlet,4,"CO2,H2,CO,H2S",0.95,0.0085046695194506,0.0,0.0,0.0,0.0,0.0062016348189866,0.0352936956615627,364,5.982430991480214e-05
965,industrial_bound,netl_limits,8,"CO2,O2,H2S,N2,CO,H2,Ar,CH4",0.95,0.0126250213668741,7.075464736006167e-06,3.798811050253337e-06,0.0373405202797816,4.292683696591563e-06,1.269553860675361e-06,1.802184000079169e-05,965,4.322356215880063e-05
576,Random (Dirichlet),dirichlet,2,"CO2,N2",0.98,0.0,0.0,0.02,0.0,0.0,0.0,0.0,576,4.1844168777060986e-05
785,Systematic,systematic_grid,4,"CO2,H2,O2,H2S",0.95,0.04,0.0,0.0,0.0,0.0,0.0,0.01,785,3.130289564978739e-05
33,Random (Dirichlet),dirichlet,3,"CO2,H2,Ar",0.95,0.0395128751081987,0.0104871248918013,0.0,0.0,0.0,0.0,0.0,33,2.3556538167213148e-05
771,Systematic,systematic_grid,4,"CO2,Ar,N2,H2S",0.95,0.0,0.0,0.02,0.0,0.0,0.0,0.03,771,2.3472935083646007e-05
269,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,O2",0.98,0.0073201371010489,0.0011001609190217,0.0,0.0,0.0115797019799293,0.0,0.0,269,1.8307053665012063e-05
735,Systematic,systematic_grid,4,"CO2,N2,CH4,O2",0.95,0.0,0.0,0.02,0.03,0.0,0.0,0.0,735,1.7276646417485608e-05
288,Random (Dirichlet),dirichlet,3,"CO2,O2,H2S",0.95,0.0,0.0,0.0,0.0,0.0232170328574641,0.0,0.0267829671425358,288,1.2956578530065599e-05
204,Random (Dirichlet),dirichlet,2,"CO2,Ar",0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,204,1.1170591164955113e-05
454,Random (Dirichlet),dirichlet,2,"CO2,CO",0.98,0.0,0.0,0.0,0.0,0.0,0.02,0.0,454,9.167978817004041e-06
842,Systematic,systematic_grid,4,"CO2,H2,Ar,H2S",0.95,0.0,0.02,0.0,0.0,0.0,0.0,0.03,842,8.617498394869472e-06
502,Random (Dirichlet),dirichlet,4,"CO2,H2,CO,H2S",0.95,0.0177620087506709,0.0,0.0,0.0,0.0,0.0165767693359208,0.0156612219134082,502,8.481812756144791e-06
701,Systematic,systematic_grid,4,"CO2,Ar,O2,H2S",0.97,0.0,0.0,0.0,0.0,0.03,0.0,0.0,701,8.31314901006408e-06
738,Systematic,systematic_grid,4,"CO2,CH4,O2,H2S",0.95,0.0,0.0,0.0,0.02,0.03,0.0,0.0,738,7.149136649786669e-06
424,Random (Dirichlet),dirichlet,4,"CO2,H2,Ar,CO",0.96,0.0258695281330835,0.0122729347195604,0.0,0.0,0.0,0.001857537147356,0.0,424,5.240252221483388e-06
756,Systematic,systematic_grid,4,"CO2,CH4,O2,CO",0.95,0.0,0.0,0.0,0.02,0.0,0.03,0.0,756,4.783924623552593e-06
415,Random (Dirichlet),dirichlet,4,"CO2,H2,O2,H2S",0.97,0.0116478210106695,0.0,0.0,0.0,0.0056856141521173,0.0,0.0126665648372132,415,4.62693515146384e-06
802,Systematic,systematic_grid,4,"CO2,H2,CH4,CO",0.95,0.01,0.0,0.0,0.0,0.0,0.04,0.0,802,4.455956855053955e-06
833,Systematic,systematic_grid,4,"CO2,Ar,N2,CH4",0.95,0.0,0.02,0.0,0.03,0.0,0.0,0.0,833,3.700240540638333e-06
